coordinate,observed,sigma,included,reference motif.calculated,reference motif.residual,oxygen-shift candidate.calculated,oxygen-shift candidate.residual
21.2,4.568,2.1372880011828075,1,4.29467920620983,0.2733207937901696,4.291567886519272,0.2764321134807277
21.28,4.5692,2.1375687123458746,1,4.214333079914191,0.35486692008580967,4.2110454062205,0.3581545937795001
21.36,4.5704,2.137849386650051,1,4.166680509371903,0.403719490628097,4.163253923356147,0.40714607664385305
21.44,4.5716,2.138130024109853,1,4.137689829248497,0.43391017075150273,4.134140410755512,0.43745958924448836
21.52,4.5728,2.1384106247397856,1,4.120609815947494,0.45219018405250555,4.116939207309937,0.4558607926900633
21.6,4.574,2.1386911885543456,1,4.112201219831057,0.4617987801689427,4.108397743376204,0.4656022566237956
21.68,4.5752,2.13897171556802,1,4.1113844564377064,0.46381554356229326,4.107419019422009,0.46778098057799067
21.76,4.5764,2.1392522057952865,1,4.11915898691728,0.4572410130827196,4.114972256087265,0.46142774391273456
21.84,4.577600000007728,2.1395326592524193,1,4.1401156985891605,0.43748430141856787,4.1355834371962175,0.4420165628115109
21.92,4.578802264282404,2.1398136050325514,1,4.1886811135779345,0.39012115070446995,4.183508899902468,0.39529336437993656
22.0,4.5990766846447295,2.144545799148325,1,4.343802216506632,0.2552744681380972,4.336244913203549,0.26283177144118053
22.08,9.202898722070305,3.0336279801699986,1,9.439917571285461,-0.23701884921515592,9.391897634620037,-0.18899891254973156
22.16,36.780243456174084,6.064671751725239,1,36.74373548665331,0.03650796952077684,36.73632082396596,0.043922632208122536
22.240000000000002,11.033876918933162,3.3217280019491606,1,8.550520922476615,2.483355996456547,8.579009886353058,2.454867032580104
22.32,4.621958344550736,2.1498740299261105,1,4.296307232276157,0.32565111227457866,4.29183316031519,0.3301251842355457
22.4,4.586006155463737,2.1414962422249864,1,4.192921092289,0.39308506317473757,4.188454542014796,0.3975516134489414
22.48,4.587200000029322,2.141774964843254,1,4.165217669212876,0.4219823308164452,4.160718393268765,0.42648160676055635
22.560000000000002,4.5884,2.1420550879937705,1,4.161017618772945,0.42738238122705496,4.156412600180905,0.4319873998190946
22.64,4.5896,2.142335174523352,1,4.168413117562863,0.4211868824371372,4.1636570544061415,0.42594294559385837
22.72,4.5908,2.1426152244395165,1,4.183982645569024,0.40681735443097544,4.179031923898875,0.41176807610112487
22.8,4.592,2.1428952377566195,1,4.207302934256118,0.3846970657438815,4.202105315254539,0.3898946847454603
22.88,4.5932,2.143175214489007,1,4.239647358336817,0.35355264166318356,4.234133453080698,0.3590665469193022
22.96,4.5944,2.1434551546510137,1,4.283943651630045,0.3104563483699554,4.278015421265784,0.3163845787342163
23.04,4.5956,2.1437350582569668,1,4.345513199062657,0.2500868009373427,4.3390248172118,0.25657518278820035
23.12,4.5968,2.1440149253211835,1,4.433927792854862,0.16287220714513762,4.4266502328939135,0.17014976710608654
23.2,4.598,2.144294755857972,1,4.567307589980203,0.030692410019796945,4.5588570091912946,0.039142990808705314
23.28,4.5992,2.144574549881631,1,4.783064009895042,-0.18386400989504192,4.7727415080439215,-0.17354150804392177
23.36,4.600400000384946,2.1448543074961863,1,5.168654065921094,-0.5682540655361485,5.155037774685077,-0.5546377743001312
23.44,4.601683428900464,2.145153474439641,1,5.968746799203861,-1.3670633703033968,5.948447630386388,-1.3467642014859242
23.52,5.1227474657420435,2.263348728265718,1,8.679406910454068,-3.5566594447120243,8.625841053881881,-3.503093588139838
23.6,97.78531473934345,9.888645748500826,1,105.05536096205087,-7.270046222707421,104.62289407728443,-6.83757933794098
23.68,484.8079292723327,22.018354372485078,1,493.9339141747469,-9.125984902414245,495.38348926425647,-10.575559991923797
23.759999999999998,75.76818553688915,8.704492261866234,1,52.47027472368489,23.29791081320426,53.10793679742641,22.660248739462737
23.84,4.91084627247191,2.216042931098563,1,7.195400667399416,-2.284554394927506,7.193199672447145,-2.282353399975235
23.92,4.608837159557014,2.146820243885597,1,5.8073014255009126,-1.1984642659438984,5.800712775698322,-1.1918756161413082
24.0,4.610000000829455,2.1470910555515466,1,5.488207583750935,-0.8782075829214797,5.47876203079594,-0.8687620299664847
24.08,4.611309677459751,2.1473960225025452,1,5.705510822533248,-1.0942011450734972,5.691410474211186,-1.0801007967514353
24.16,5.10760571259524,2.2600012638481513,1,7.376773876987058,-2.269168164391818,7.339260780891733,-2.231655068296493
24.240000000000002,68.90906343060429,8.30114831999792,1,72.80270502941615,-3.893641598811854,72.59962637224592,-3.6905629416416303
24.32,244.66464960456443,15.641759798838635,1,249.33271858801507,-4.668068983450638,249.83648638133423,-5.171836776769794
24.4,30.3886104141807,5.512586544824552,1,21.804202230624256,8.584408183556445,22.00242937529258,8.386181038888122
24.48,5.862160402636278,2.42118987331359,1,8.704438685377838,-2.8422782827415594,8.66159010502385,-2.799429702387571
24.560000000000002,74.32479918243715,8.621183166041488,1,77.75860884224582,-3.4338096598086736,77.64757391106107,-3.3227747286239264
24.64,124.51385999768439,11.1585778662733,1,124.29016347461587,0.22369652306852572,124.32804901873435,0.18581097895004461
24.72,10.562576039871445,3.2500116984207064,1,9.86687106785889,0.695704972012555,9.884313673018806,0.6782623668526391
24.8,13.414440274820645,3.6625729036867845,1,17.078670424439643,-3.664230149618998,16.925648579113076,-3.511208304292431
24.88,192.1461832923259,13.861680392085438,1,195.4253470666531,-3.279163774327202,195.24084591126487,-3.094662618938969
24.96,119.7422808231177,10.94268161024151,1,108.48124491752175,11.261035905595946,108.8773943096465,10.864886513471191
25.04,6.657758096127042,2.5802631835002883,1,6.987870667440987,-0.3301125713139452,6.99612412264228,-0.3383660265152386
25.12,4.627831569800662,2.1512395426359805,1,5.128884625941109,-0.5010530561404467,5.123294258779454,-0.4954626889787921
25.2,4.628000015057961,2.151278693023747,1,4.682427602993134,-0.054427587935172994,4.6776661626843365,-0.049666147626375334
25.28,4.629200000000006,2.1515575753393184,1,4.478371178063344,0.15082882193666247,4.473926082186257,0.15527391781374877
25.36,4.6304,2.1518364250100426,1,4.3669248357501855,0.2634751642498143,4.362626090123668,0.26777390987633165
25.44,4.6316,2.152115238550204,1,4.298886072020983,0.33271392797901633,4.29466138853617,0.33693861146382975
25.52,4.6328,2.152394015973841,1,4.254135504965931,0.3786644950340685,4.249948890776163,0.3828511092238367
25.6,4.634,2.1526727572949866,1,4.223133227660388,0.4108667723396122,4.218964709295404,0.415035290704596
25.68,4.6352,2.1529514625276622,1,4.200846447006276,0.43435355299372436,4.196684012098642,0.4385159879013578
25.759999999999998,4.6364,2.153230131685882,1,4.184397920819947,0.452002079180053,4.180233868490796,0.45616613150920404
25.84,4.6376,2.1535087647836497,1,4.172036624774354,0.4655633752256456,4.167865743700723,0.4697342562992768
25.92,4.6388,2.1537873618349606,1,4.162642543908539,0.4761574560914612,4.158461131144221,0.48033886885577903
26.0,4.64,2.1540659228538015,1,4.155469840252955,0.4845301597470444,4.151275139310498,0.4887248606895014
26.08,4.6411999999999995,2.1543444478541494,1,4.150005253472392,0.49119474652760786,4.145795115301021,0.4954048846989787
26.16,4.6424,2.1546229368499725,1,4.145885981384363,0.4965140186156374,4.141658650072728,0.5007413499272726
26.240000000000002,4.6436,2.1549013898552296,1,4.14284999526878,0.5007500047312199,4.138603966410423,0.5049960335895776
26.32,4.6448,2.1551798068838712,1,4.1407048901703245,0.5040951098296755,4.136438812833215,0.508361187166785
26.4,4.646,2.1554581879498382,1,4.139307767530854,0.5066922324691463,4.135020372833786,0.5109796271662139
26.48,4.6472,2.155736533067063,1,4.138551927559729,0.5086480724402707,4.134241973438052,0.5129580265619476
26.560000000000002,4.6484,2.1560148422494683,1,4.13835790902717,0.5100420909728296,4.1340241344606845,0.5143758655393151
26.64,4.6496,2.156293115510969,1,4.138667398174467,0.5109326018255338,4.134308482239785,0.5152915177602155
26.72,4.6508,2.1565713528654693,1,4.13943909989552,0.5113609001044805,4.135053622156031,0.5157463778439695
26.8,4.652,2.156849554326866,1,4.140646009330245,0.5113539906697548,4.136232408633265,0.5157675913667354
26.880000000000003,4.6532,2.157127719909046,1,4.142273739884144,0.5109262601158564,4.137830268768876,0.5153697312311243
26.96,4.6544,2.157405849625888,1,4.144319710050938,0.5100802899490615,4.139844381750857,0.5145556182491431
27.04,4.6556,2.157683943491261,1,4.146793099422252,0.5088069005777474,4.142283623865616,0.5133163761343837
27.12,4.6568000000000005,2.1579620015190257,1,4.149715575904856,0.5070844240951446,4.1451692801026745,0.511630719897326
27.200000000000003,4.658,2.1582400237230335,1,4.153122888915239,0.5048771110847614,4.148536615520098,0.5094633844799024
27.28,4.6592,2.1585180101171266,1,4.157067535084283,0.5021324649157171,4.1524375104290545,0.5067624895709457
27.36,4.6604,2.158795960715139,1,4.161622857200835,0.49877714279916496,4.156944516315139,0.5034554836848608
27.439999999999998,4.6616,2.159073875530895,1,4.1668891700036275,0.4947108299963725,4.162156920163542,0.49944307983645775
27.52,4.6628,2.1593517545782115,1,4.173002879822114,0.4897971201778857,4.168209774744247,0.49459022525575325
27.6,4.664,2.159629597870894,1,4.180150190855655,0.4838498091443446,4.175287472273448,0.4887125277265518
27.68,4.6652000000000005,2.1599074054227416,1,4.1885880809103595,0.47661191908964096,4.183644518536927,0.48155548146307314
27.759999999999998,4.6664,2.1601851772475436,1,4.198677202134413,0.4677227978655871,4.19363811853818,0.4727618814618202
27.84,4.6676,2.1604629133590794,1,4.21093508201065,0.45666491798935027,4.205780869189544,0.461819130810456
27.92,4.6688,2.1607406137711207,1,4.2261253426205325,0.44267465737946754,4.220829127977109,0.447970872022891
28.0,4.67,2.1610182784974308,1,4.2454139310994075,0.4245860689005925,4.239937757941472,0.4300622420585283
28.08,4.6712,2.161295907551763,1,4.270657129802189,0.40054287019781043,4.264945409817362,0.40625459018263754
28.16,4.6724,2.1615735009478625,1,4.304966392118876,0.36743360788112334,4.298934037448009,0.3734659625519905
28.240000000000002,4.6736,2.1618510586994657,1,4.353903207897097,0.3196967921029037,4.34741259930054,0.3261874006994603
28.32,4.6748,2.162128580820299,1,4.428258098802814,0.2465419011971859,4.421070396350758,0.25372960364924246
28.4,4.676000000000042,2.162406067324091,1,4.551355323713567,0.1246446762864748,4.543015535069286,0.13298446493075566
28.48,4.677200063022878,2.1626835327950498,1,4.781686990018292,-0.10448692699541429,4.771209585664924,-0.09400952264204676
28.560000000000002,4.681164624400378,2.1635999224441607,1,5.304041785338792,-0.6228771609384136,5.288780899699855,-0.6076162752994767
28.64,8.166989565844954,2.857794528276124,1,10.067071712139999,-1.9000821462950448,10.010425204396551,-1.8434356385515969
28.72,131.18100027609398,11.453427446668266,1,132.3299585700335,-1.148958293939529,132.28524988540929,-1.1042496093153034
28.8,136.6316931372189,11.688956032820847,1,131.04350667416253,5.58818646305636,131.19001644231935,5.441676694899542
28.880000000000003,8.640982995424281,2.9395548975013686,1,7.9282807871026115,0.7127022083216694,7.947627559731529,0.6933554356927516
28.96,4.687813673604767,2.1651359480653327,1,5.269489951034871,-0.5816762774301045,5.261449737375606,-0.5736360637708389
29.04,4.685600084675434,2.1646246983427484,1,4.94573208353248,-0.2601319988570463,4.938131308421063,-0.2525312237456294
29.12,4.686802534619704,2.164902430739017,1,4.931784164306237,-0.24498162968653237,4.9235889019380945,-0.2367863673183903
29.200000000000003,4.7122972147522,2.170782627245805,1,5.201294625222754,-0.4889974104705539,5.1909519577352725,-0.4786547429830721
29.28,11.386914177929757,3.3744502038005773,1,12.142328559090576,-0.7554143811608185,12.118999715916413,-0.7320855379866558
29.36,57.78167780810867,7.6014260377976886,1,59.372688906069406,-1.5910110979607381,59.560504344197476,-1.7788265360888076
29.439999999999998,16.846616833629287,4.104463038404572,1,15.608725963821318,1.2378908698079698,15.699688663447066,1.1469281701822212
29.52,28.98463700987626,5.383738200347065,1,31.030256033197734,-2.045619023321475,30.97780035848547,-1.9931633486092117
29.6,320.8348966312709,17.91186468883882,1,323.5434908646687,-2.7085942333977755,324.7796961179369,-3.9447994866659997
29.68,123.39441466319249,11.108303860769766,1,109.11133676106282,14.283077902129676,109.91706925232522,13.477345410867272
29.759999999999998,5.977967405165922,2.4449882218869523,1,7.451668249316465,-1.4737008441505433,7.461751344148304,-1.4837839389823824
29.84,4.69799788858791,2.1674865371180303,1,5.468390796459053,-0.7703929078711429,5.465525255162034,-0.7675273665741242
29.92,4.698800003552287,2.167671562657103,1,4.899739425909109,-0.20093942235682238,4.89611167592113,-0.19731167236884328
30.0,4.700000000000001,2.1679483388678804,1,4.6422125442115805,0.057787455788420594,4.638154485780283,0.06184551421971829
30.08,4.7012,2.168225080567052,1,4.50456792523332,0.1966320747666801,4.500248543078719,0.20095145692128114
30.16,4.7024,2.168501786948768,1,4.422782670511913,0.2796173294880866,4.418291097438108,0.2841089025618917
30.240000000000002,4.7036,2.1687784580265452,1,4.370574042200461,0.3330259577995385,4.36596060577812,0.3376393942218794
30.32,4.7048,2.1690550938138937,1,4.33554021255719,0.3692597874428101,4.330835105943491,0.3739648940565088
30.4,4.706,2.169331694324314,1,4.311207684473121,0.3947923155268791,4.306429925703955,0.3995700742960455
30.48,4.7072,2.169608259571299,1,4.293930674998004,0.41326932500199653,4.289092700894564,0.4181072991054364
30.560000000000002,4.7084,2.169884789568331,1,4.281533033557029,0.4268669664429714,4.276643202296451,0.43175679770354947
30.64,4.7096,2.170161284328886,1,4.272657852808307,0.4369421471916928,4.267721880928254,0.44187811907174623
30.72,4.7108,2.1704377438664304,1,4.266433864186899,0.4443661358131008,4.261455691324158,0.4493443086758422
30.8,4.712,2.1707141681944218,1,4.262295856709156,0.44970414329084374,4.257278191088568,0.4547218089114313
30.880000000000003,4.7132000000000005,2.1709905573263097,1,4.259886460355055,0.45331353964494525,4.254831145395077,0.4583688546049238
30.96,4.7144,2.1712669112755347,1,4.259006300626307,0.4553936993736931,4.253914592491161,0.4604854075088394
31.04,4.7156,2.171543230055529,1,4.2596005313209755,0.45599946867902474,4.254473366287836,0.46112663371216467
31.12,4.7168,2.1718195136797163,1,4.26178745337936,0.4550125466206403,4.2566258199088765,0.46017418009112365
31.200000000000003,4.718,2.1720957621615122,1,4.265966422158507,0.452033577841493,4.260772098512631,0.4572279014873688
31.28,4.719200000000084,2.172371975514342,1,4.273137579301727,0.44606242069835744,4.2679150184114665,0.45128498158861774
31.36,4.720400049177203,2.1726481650688876,1,4.285955412697245,0.43444463647995857,4.280717729937231,0.4396823192399726
31.439999999999998,4.722425119199454,2.1731141523627917,1,4.3138629831018624,0.40856213609759173,4.308652591931299,0.41377252726815517
31.52,5.1209034864774265,2.2629413351824716,1,4.76171703017767,0.35918645629975643,4.75961962275447,0.3612838637229565
31.6,10.24733890195834,3.2011464980469637,1,10.31146402809918,-0.06412512614084065,10.382370818678488,-0.13503191672014836
31.68,6.928805381368715,2.632262407391922,1,6.343811423693268,0.5849939576754473,6.375013845365162,0.553791536003553
31.759999999999998,4.751680891177541,2.179835060544155,1,4.385905795406003,0.36577509577153844,4.3811299306187825,0.37055096055875847
31.84,4.727608340217112,2.174306404400519,1,4.380268920983005,0.3473394192341077,4.374680943964748,0.35292739625236447
31.92,4.7288000000839165,2.1745804193186133,1,4.42643567688213,0.30236432320178697,4.420488530073217,0.3083114700106995
32.0,4.730001939280808,2.1748567629342417,1,4.534729790685288,0.19527214859552,4.528295682591594,0.2017062566892145
32.08,4.75374550820866,2.180308580960195,1,4.828817094381183,-0.07507158617252241,4.821265632144982,-0.06752012393632167
32.16,12.269526104710216,3.5027883328443092,1,11.972171673847045,0.29735443086317126,11.9773903884277,0.292135716282516
32.24,77.19020081766286,8.785795400398467,1,79.372889616073,-2.1826887984101404,79.76525558064759,-2.5750547629847347
32.32,24.764597220029778,4.976404045094186,1,22.13218651485023,2.6324107051795487,22.31713778439389,2.4474594356358885
32.4,4.89522144879258,2.2125147341413527,1,4.930741163772437,-0.03551971497985651,4.92818898455074,-0.032967535758159805
32.480000000000004,4.737236395946027,2.1765193304783734,1,4.563234118467904,0.1740022774781229,4.558110565683396,0.17912583026263107
32.56,4.738400000239238,2.17678662257908,1,4.455688774549468,0.2827112256897699,4.450106299360046,0.28829370087919237
32.64,4.7396,2.1770622407271687,1,4.413840513397574,0.3257594866024265,4.407952442404634,0.33164755759536657
32.72,4.7408,2.1773378240410928,1,4.399338316993219,0.3414616830067807,4.393192959528225,0.34760704047177526
32.8,4.742,2.177613372479146,1,4.399817150554195,0.34218284944580457,4.393414917137779,0.348585082862221
32.88,4.7432,2.1778888860545664,1,4.411114088958499,0.3320859110415011,4.4044237780713225,0.3387762219286774
32.96,4.7444,2.178164364780583,1,4.432691162726393,0.3117088372736063,4.425650215207735,0.31874978479226446
33.04,4.7456,2.1784398086704164,1,4.46656874596637,0.2790312540336295,4.459072362043479,0.2865276379565209
33.120000000000005,4.7468,2.1787152177372793,1,4.517869289655786,0.22893071034421464,4.509744365860637,0.23705563413936304
33.2,4.748,2.178990591994376,1,4.5972068761277995,0.15079312387220067,4.588155429034933,0.15984457096506688
33.28,4.749200000000001,2.1792659314549017,1,4.727283767107658,0.02191623289234279,4.716751756412351,0.03244824358765008
33.36,4.7504000019325785,2.1795412365753895,1,4.96254616536607,-0.21214616343349135,4.949376850334069,-0.19897684840149044
33.44,4.751830460942316,2.179869367861826,1,5.460723018880434,-0.7088925579381176,5.442039328453198,-0.690208867510882
33.519999999999996,5.543085420397015,2.3543758027122634,1,7.481816530138413,-1.9387311097413988,7.440449389182977,-1.897363968785962
33.6,82.68262773933078,9.092998830932004,1,83.00384165741349,-0.32121391808270516,82.65559744978691,0.02703028954387321
33.68,225.72682514955198,15.024207970790073,1,235.6366872597899,-9.909862110237924,235.06677493087875,-9.339949781326766
33.76,22.77422715751861,4.772235027481212,1,18.264783252670433,4.509443904848176,18.370262798333084,4.403964359185526
33.84,4.804425881392776,2.1919000619081097,1,6.579406407802126,-1.7749805264093501,6.5588244419098665,-1.7543985605170906
33.92,8.878660933750005,2.979708196073905,1,10.491071583952962,-1.612410650202957,10.447228223367258,-1.5685672896172527
34.0,111.35112757386288,10.552304372688598,1,111.19108717792074,0.16004039594214703,111.04896314801864,0.3021644258442393
34.08,84.06359045160607,9.16861987714651,1,82.00237246867829,2.0612179829277864,81.98797037249032,2.075620079115751
34.16,6.458993985697017,2.541455092205451,1,6.927785763645849,-0.468791777948832,6.9259976238858645,-0.4670036381888476
34.24,4.764643771077,2.1828063979833394,1,5.485504303669572,-0.7208605325925719,5.472456664058454,-0.7078128929814538
34.32,4.766008099690766,2.183118892706205,1,5.529122009002036,-0.7631139093112695,5.513800275331252,-0.7477921756404857
34.4,6.650039661966493,2.5787670817595165,1,8.032414096465807,-1.3823744344993143,7.9948723189126,-1.3448326569461075
34.480000000000004,89.25818421103465,9.44765495829704,1,88.19975297335152,1.0584312376831235,88.00484454560339,1.2533396654312554
34.56,113.7258973359188,10.664234493667081,1,112.004601416372,1.7212959195468045,112.00465190857952,1.7212454273392837
34.64,8.810055162310334,2.9681737082438984,1,8.057053153487901,0.753002008822433,8.08057969704757,0.7294754652627642
34.72,4.775108537589502,2.185202173161445,1,5.2044486110602115,-0.42934007347070935,5.195322227336853,-0.4202136897473512
34.8,4.7720001321161485,2.184490817585679,1,4.867782150576575,-0.09578201846042678,4.859714097394516,-0.08771396527836739
34.879999999999995,4.773200000001656,2.18476543363393,1,4.7599477756112725,0.013252224390383205,4.752103095379079,0.02109690462257685
34.96,4.7744005147318145,2.185040163185065,1,4.767451444452501,0.006949070279313574,4.759411168243716,0.014989346488098576
35.04,4.781231867742379,2.1866028143543534,1,4.920747033537076,-0.13951516579469647,4.912081162461877,-0.13084929471949813
35.120000000000005,7.165574574851034,2.676859087597073,1,7.454912725377507,-0.28933815052647294,7.461832828162067,-0.2962582533110334
35.2,48.03655354696556,6.930840753253934,1,47.87632969515739,0.16022385180816912,48.10785485907678,-0.07130131211122404
35.28,35.110309693474015,5.925395319594636,1,34.0738587381674,1.0364509553066128,34.13567025540361,0.9746394380704047
35.36,24.70679907459609,4.970593432840398,1,25.607802453329555,-0.9010033787334635,25.552422024934693,-0.8456229503386012
35.44,16.5403472508422,4.066982573215946,1,16.28294217924979,0.2574050715924088,16.24490174118794,0.2954455096542574
35.519999999999996,4.988949208556354,2.2335955785585613,1,5.261842070374177,-0.272892861817823,5.251698694502986,-0.2627494859466317
35.6,4.784108246355577,2.1872604431927116,1,5.301199703687615,-0.5170914573320387,5.28819691485402,-0.5040886684984436
35.68,4.8400202745731615,2.200004607852711,1,6.049980973454064,-1.2099606988809022,6.031166708519581,-1.191146433946419
35.760000000000005,24.811075497995965,4.981071721828141,1,24.674869480538863,0.13620601745710204,24.66319714189683,0.14787835609913458
35.84,215.1248549488616,14.667135199106253,1,216.30758904848386,-1.1827340996222517,216.30535229528596,-1.180497346424346
35.92,68.32091871025767,8.265646902103772,1,60.18369317741608,8.13722553284159,60.28189945657624,8.039019253681431
36.0,5.3418193179775315,2.311237616078782,1,6.359565407139369,-1.0177460891618377,6.350339451724695,-1.0085201337471634
36.08,4.79143711603829,2.1889351557408663,1,5.193797221907163,-0.4023601058688726,5.18465948952975,-0.3932223734914597
36.16,4.891679777332039,2.211714216921354,1,4.9472398752556686,-0.055560097923629925,4.937930191436664,-0.04625041410462494
36.24,7.6481417079303755,2.7655273833267997,1,7.411643678490445,0.2364980294399306,7.381870494542091,0.2662712133882845
36.32,7.15494354568999,2.6748726223298913,1,6.8408921828294975,0.31405136286049284,6.821130107257169,0.33381343843282174
36.400000000000006,4.852113436304674,2.202751333288593,1,4.59415502880135,0.2579584075033239,4.587244617741275,0.26486881856339917
36.480000000000004,4.797238363810267,2.190259884993164,1,4.525732249657444,0.27150611415282366,4.518619404515388,0.2786189592948798
36.56,4.798400000760977,2.190525051388588,1,4.520352559984552,0.27804744077642507,4.513085700907509,0.2853142998534679
36.64,4.7996020573702936,2.1907994105737507,1,4.554160677832665,0.24544137953762846,4.546378052789883,0.25322400458041017
36.72,4.818837284600171,2.1951850228625767,1,4.692439247012175,0.12639803758799584,4.683136832878171,0.13570045172200018
36.8,9.34932791601099,3.057667070825565,1,9.090392197277975,0.25893571873301546,9.066195507671164,0.2831324083398261
36.879999999999995,37.76931813210503,6.145674749944471,1,38.581658670564906,-0.8123405384598783,38.46334727777936,-0.6940291456743353
36.96,11.676757924499926,3.4171271449128033,1,9.995988953457125,1.6807689710428004,10.00424382728184,1.6725140972180856
37.04,4.846797432619677,2.201544329015357,1,4.65473816145924,0.19205927116043764,4.647190570326398,0.19960686229327962
37.120000000000005,4.806807101677661,2.1924431809462384,1,4.509659135481887,0.2971479661957739,4.502632821218511,0.30417428045914985
37.2,4.808000000035203,2.1927152117945465,1,4.461498734354486,0.3465012656807165,4.454721765890874,0.35327823414432835
37.28,4.8092,2.192988828060918,1,4.440881431216228,0.36831856878377156,4.434191125366164,0.3750088746338358
37.36,4.8104,2.1932624102008402,1,4.432111550586444,0.37828844941355566,4.425441123235689,0.3849588767643102
37.44,4.8116,2.1935359582190577,1,4.429931693185161,0.38166830681483965,4.423243843251247,0.38835615674875346
37.519999999999996,4.8128,2.193809472128334,1,4.432473780171028,0.3803262198289721,4.425740341327831,0.38705965867216907
37.6,4.814,2.1940829519414256,1,4.439400109330181,0.3745998906698187,4.432592844128283,0.3814071558717167
