coordinate,observed,sigma,included,reference motif.calculated,reference motif.residual,oxygen-shift candidate.calculated,oxygen-shift candidate.residual
37.68,4.8152,2.19435639767108,1,4.509540775905393,0.3056592240946072,4.500723793623989,0.3144762063760105
37.760000000000005,4.8164,2.194629809330038,1,4.537976819550639,0.27842318044936043,4.528936479698413,0.2874635203015865
37.84,4.8176,2.1949031869310316,1,4.584446205109085,0.2331537948909146,4.575034878608309,0.2425651213916904
37.92,4.818800000000092,2.195176530486806,1,4.665123911530826,0.15367608846926561,4.6550613159245815,0.1637386840755104
38.0,4.820000096123658,2.195449861901578,1,4.821854372150149,-0.0018542760264912417,4.810519816075361,0.009480280048296486
38.08,4.824113747054009,2.1963865204134745,1,5.190136124644332,-0.36602237759032263,5.1758177886823535,-0.3517040416283441
38.16,7.362201819373238,2.7133377635991502,1,7.553681709649895,-0.19147989027665702,7.521426447599854,-0.15922462822661565
38.24,68.48471409758557,8.275549171963487,1,65.33878508583634,3.1459290117492316,65.14217577119531,3.3425383263902546
38.32,50.71025701874822,7.121113467622056,1,45.688255550818994,5.022001467929229,45.54125783711866,5.168999181629566
38.400000000000006,5.777047724417087,2.403548985233521,1,5.944560417166259,-0.16751269274917213,5.925802552696014,-0.1487548282789275
38.480000000000004,4.827766834117164,2.197217976013569,1,5.01766528650791,-0.18989845239074565,5.005397342237227,-0.1776305081200631
38.56,4.82840000971485,2.197362057039042,1,4.787530389086393,0.04086962062845689,4.776972432136198,0.051427577578651906
38.64,4.829600000000005,2.197635092548352,1,4.709209196761389,0.12039080323861562,4.699255728897957,0.1303442711020475
38.72,4.8308,2.1979080963497997,1,4.696205451651657,0.1345945483483426,4.686391424142448,0.14440857585755218
38.8,4.832,2.198181066245454,1,4.729928089628015,0.10207191037198449,4.7199343113099825,0.11206568869001732
38.879999999999995,4.8332000000010575,2.1984540022481838,1,4.821953233558922,0.011246766442135403,4.811397994153081,0.021802005847976424
38.96,4.834400647412932,2.1987270515943838,1,5.027425762442159,-0.19302511502922748,5.0155848306001385,-0.18118418318720675
39.04,4.846994645945139,2.201589118329108,1,5.548775450356518,-0.7017808044113796,5.533648714936406,-0.6866540689912677
39.120000000000005,10.609431408163633,3.257212214173899,1,10.661302166657324,-0.05187075849369016,10.620037411186996,-0.01060600302336212
39.2,89.91067200765538,9.482123813136768,1,96.00422375957191,-6.093551751916536,95.88495690879651,-5.974284901141132
39.28,45.724818666048925,6.762012915253041,1,40.54663742234011,5.1781812437088135,40.52276983997825,5.202048826070673
39.36,6.085071242801252,2.4667937171156513,1,6.5528663786952155,-0.4677951358939634,6.538975356466982,-0.4539041136657298
39.44,4.845112804297378,2.201161694264503,1,5.182897726780815,-0.3377849224834364,5.170963311753929,-0.32585050745655053
39.519999999999996,4.842800397874777,2.200636362026852,1,4.9231792249970034,-0.08037882712222633,4.912421755420469,-0.06962135754569232
39.6,4.844000000001343,2.200908903158271,1,4.837774671365341,0.006225328636002558,4.827341137097698,0.016658862903645044
39.68,4.8452,2.201181500921721,1,4.828915988837809,0.016284011162190914,4.818387083347916,0.026812916652084517
39.760000000000005,4.8464,2.201454064930722,1,4.87381581202176,-0.027415812021759578,4.862849502303896,-0.01644950230389597
39.84,4.8476,2.2017265951975054,1,4.979182903682785,-0.13158290368278536,4.967342435534524,-0.11974243553452446
39.92,4.848800000000076,2.2019990917346166,1,5.182086344723261,-0.3332863447231844,5.168616821186882,-0.319816821186806
40.0,4.850000104528085,2.2022715782864033,1,5.588314015097721,-0.7383139105696355,5.571590044433448,-0.7215899399053622
40.08,4.855331441625188,2.2034816635554715,1,6.5397988642044,-1.6844674225792122,6.5153779291083165,-1.6600464874831289
40.16,9.548060252802497,3.0899935684079503,1,11.664235939326336,-2.116175686523839,11.593580579851901,-2.0455203270494042
40.24,158.3217064789344,12.582595379290172,1,150.76702674232538,7.5546797366090175,150.19565812508628,8.12604835384812
40.32,149.08826103572585,12.210170393394428,1,140.43428154224378,8.653979493482069,140.2181459314788,8.870115104247049
40.400000000000006,8.753988985990766,2.95871407641745,1,9.547546065464399,-0.7935570794736329,9.513089534940704,-0.7591005489499381
40.480000000000004,4.8775023865837355,2.2085068228519775,1,6.683171418091511,-1.805669031507776,6.663310645084305,-1.7858082585005697
40.56,8.42375064691532,2.90236983289782,1,9.122777887597657,-0.6990272406823372,9.099883394293142,-0.6761327473778227
40.64,33.1871134736988,5.760825763178296,1,34.58060314029346,-1.393489666594661,34.619520587256794,-1.4324071135579928
40.72,64.44515888989726,8.027774217670627,1,66.76307621104024,-2.3179173211429855,67.08418203178168,-2.6390231418844223
40.8,16.923757462386636,4.113849470068956,1,14.943350862970117,1.9804065994165185,14.926909877981245,1.9968475844053906
40.879999999999995,5.507275700115186,2.3467585517294247,1,6.452463513122149,-0.9451878130069629,6.434505241586244,-0.9272295414710578
40.96,26.30204780287099,5.128552213136861,1,25.49992263076872,0.8021251721022722,25.4303090023595,0.8717388005114906
41.04,28.06427012589733,5.297572097281671,1,27.608440362837463,0.45582976305986733,27.573375549050994,0.49089457684633686
41.120000000000005,5.588704972600116,2.364044198529316,1,5.671324875244065,-0.08261990264394914,5.657378558943521,-0.06867358634340537
41.2,4.887865455593726,2.2108517488953723,1,5.214000973074388,-0.3261355174806617,5.201314478858839,-0.3134490232651128
41.28,6.357239312929684,2.5213566413599016,1,6.528735839580495,-0.17149652665081128,6.506226332211499,-0.14898701928181524
41.36,8.989676836550323,2.9982789791062343,1,9.897106431985954,-0.9074295954356302,9.859695806885885,-0.8700189703355612
41.44,38.68085505685481,6.219393463743455,1,34.77613498211747,3.904720074737341,34.75109138593892,3.9297636709158894
41.519999999999996,45.004332502529415,6.708526850399379,1,41.52991027435471,3.474422228174703,41.352490651058346,3.651841851471069
41.6,6.252427328709668,2.5004854186156873,1,5.985596257083321,0.26683107162634734,5.965180769367639,0.28724655934202925
41.68,4.876561484287836,2.208293794830714,1,5.093559567727842,-0.21699808344000537,5.080991510725434,-0.20443002643759822
41.760000000000005,4.876400038669435,2.2082572401487637,1,4.944168331075107,-0.06776829240567217,4.932672093267953,-0.056272054598517585
41.84,4.877600000000032,2.208528922156111,1,4.940900965980364,-0.06330096598033208,4.929333995151421,-0.051733995151388434
41.92,4.878800000000329,2.2088005795001795,1,5.039566398970357,-0.1607663989700283,5.027145242039111,-0.14834524203878274
42.0,4.880000290669756,2.209072269227459,1,5.293779504379105,-0.41377921370934967,5.279333846815262,-0.39933355614550603
42.08,4.888589066877829,2.2110153927274747,1,5.943691489359395,-1.055102422481566,5.9244271115425216,-1.0358380446646924
42.16,10.28379291494452,3.2068353426617526,1,10.541703662284078,-0.2579107473395581,10.510108179711043,-0.22631526476652297
42.24,118.42346296271184,10.882254498159462,1,115.03038334579385,3.393079616917987,114.8659027441158,3.5575602185960378
42.32,73.51533481324473,8.57410839756792,1,69.64072029286083,3.8746145203839006,69.0868572218981,4.428477591346635
42.400000000000006,6.0789241285840205,2.4655474297981006,1,7.151793400517102,-1.0728692719330812,7.116593175256908,-1.037669046672887
42.480000000000004,4.887796258639465,2.210836099451849,1,5.628054056763073,-0.7402577981236078,5.609761970466071,-0.7219657118266056
42.56,4.888400012301859,2.2109726394285976,1,5.295726500510965,-0.40732648820910633,5.2806717997146215,-0.3922717874127626
42.64,4.889847669356328,2.2112999953322316,1,5.3285035157783875,-0.43865584642205935,5.3133027565578335,-0.42345508720150526
42.72,5.363462002489138,2.3159149385262703,1,5.989817289067371,-0.6263552865782334,5.9696957465613165,-0.6062337440721786
42.8,30.831284626433195,5.552592604039414,1,26.49272757236946,4.338557054063735,26.41808661803281,4.413198008400386
42.879999999999995,46.175023618737924,6.795220645331388,1,50.211281233875376,-4.036257615137451,50.01899567091395,-3.843972052176028
42.96,30.300406954370803,5.504580542999694,1,25.734730849147596,4.565676105223208,25.580997434025562,4.719409520345241
43.04,50.775277131030975,7.125677310335557,1,52.256785535360706,-1.4815084043297304,51.97187282049397,-1.1965956894629954
43.120000000000005,7.4669537772704615,2.732572739611969,1,6.811271617684682,0.6556821595857798,6.783502082454659,0.6834516948158029
43.2,4.902140446734031,2.214077786965497,1,5.112570252752195,-0.21042980601816375,5.09888343861283,-0.19674299187879907
43.28,4.8992001918058,2.2134136964891584,1,4.844529481569544,0.05467071023625625,4.833446494909243,0.0657536968965573
43.36,4.900400000544381,2.213684711187296,1,4.730151403237902,0.1702485973064789,4.72016647668553,0.18023352385885083
43.44,4.901613504660107,2.213958785673326,1,4.671324222664518,0.23028928199558862,4.661901108411748,0.2397123962483585
43.519999999999996,4.9124381841787415,2.2164020808911773,1,4.641353973441459,0.27108421073728284,4.632200670388732,0.2802375137900093
43.6,5.101803151323305,2.2587171472593255,1,4.709163639431535,0.3926395118917707,4.699474170876531,0.40232898044677423
43.68,5.021934066249129,2.2409672166832624,1,4.654020019018545,0.36791404723058374,4.645005107288186,0.37692895896094303
43.760000000000005,4.908381018099114,2.215486632344938,1,4.599377324999731,0.3090036930993829,4.590679295110077,0.3177017229890362
43.84,4.907600966731112,2.215310580196626,1,4.596200128279772,0.31140083845133937,4.587549651938629,0.32005131479248217
43.92,4.908800000013566,2.215581187863258,1,4.59778480649279,0.31101519352077656,4.589141059598351,0.3196589404152155
44.0,4.91,2.215851980616034,1,4.603449239626639,0.30655076037336126,4.59477819578265,0.3152218042173498
44.08,4.9112,2.216122740283128,1,4.6136692233416365,0.29753077665836347,4.60493424273091,0.3062657572690899
44.16,4.9124,2.2163934668736056,1,4.629832380682635,0.28256761931736474,4.620986851006762,0.29141314899323767
44.24,4.9136,2.216664160399586,1,4.654849611402035,0.2587503885979645,4.645825231208279,0.26777476879172113
44.32,4.9148000000000005,2.2169348208731803,1,4.694920541567893,0.2198794584321071,4.68560236641525,0.2291976335847501
44.400000000000006,4.916000001403016,2.2172054486228867,1,4.764861295843952,0.15113870555906406,4.755022560847222,0.16097744055579355
44.480000000000004,4.917309727473313,2.2175007840975645,1,4.907976387942368,0.009333339530945395,4.897063068842111,0.02024665863120223
44.56,5.165171363710375,2.2727013362319246,1,5.393814682611694,-0.2286433189013195,5.378997931118182,-0.21382656740780703
44.64,20.878412254396586,4.569290125872572,1,18.902304531209857,1.976107723186729,18.83786084302596,2.0405514113706253
44.72,34.59867438003089,5.88206378578394,1,34.66170690305117,-0.06303252302027573,34.602741949595085,-0.004067569564192297
44.8,6.509131109750821,2.551299886283622,1,6.167305225105928,0.3418258846448925,6.151220156213789,0.35791095353703195
44.879999999999995,5.058737103681092,2.2491636453760075,1,5.561324190759393,-0.5025870870783011,5.54650141415682,-0.4877643104757281
44.96,11.449282742349892,3.38367887695477,1,11.932389347947009,-0.4831066055971167,11.914650298432269,-0.4653675560823771
45.04,14.14255793739461,3.7606592423928293,1,15.963675091734427,-1.8211171543398166,15.9285353068637,-1.7859773694690908
45.120000000000005,13.082278513319148,3.61694325547404,1,12.764138757336156,0.31813975598299216,12.711889613038817,0.37038890028033045
45.2,101.94674947422416,10.09686830033076,1,103.34006080626047,-1.3933113320363049,103.14129874448699,-1.1945492702628258
45.28,68.49617235989824,8.276241439198003,1,61.940483847671075,6.555688512227164,61.57056685881901,6.925605501079232
45.36,12.334513501577913,3.5120526051837424,1,12.418237724483085,-0.08372422290517179,12.32692993229773,0.007583569280182445
45.44,5.750415794969786,2.3980024593335565,1,7.003229051669893,-1.2528132567001071,6.975201805944894,-1.2247860109751079
45.519999999999996,36.451994194086765,6.037548690825339,1,34.88513866404983,1.566855530036932,34.786748933646024,1.6652452604407415
45.6,41.949709129900825,6.476859511360488,1,41.11481715422435,0.8348919756764772,41.02435929535336,0.9253498345474682
45.68,6.185239074103828,2.4870140880388734,1,6.129319835626533,0.055919238477295075,6.111651865912327,0.07358720819150122
45.760000000000005,4.9376139128967775,2.2220742365854425,1,5.1381965180023546,-0.20058260510557702,5.125885705598275,-0.18827179270149763
45.84,4.9376000340043955,2.222071113624493,1,4.927773217371301,0.009826816633094815,4.916738878769062,0.02086115523533394
45.92,4.938812578747005,2.2223439379958734,1,4.865146842186194,0.07366573656081155,4.8542242824412405,0.08458829630576492
46.0,4.982883589912252,2.232237350711669,1,4.9266999160774825,0.05618367383476919,4.91447409166563,0.06840949824662168
46.08,9.145283269063373,3.024116940375053,1,7.635022553430054,1.5102607156333194,7.597412805135967,1.5478704639274063
46.16,16.794025146103685,4.098051384024325,1,17.161800672909013,-0.3677755268053282,16.990510833624864,-0.19648568752117868
46.24,5.904468615547551,2.429911236145788,1,5.599262968650379,0.3052056468971722,5.574017589286406,0.3304510262611453
46.32,5.13696154774771,2.266486608773083,1,5.191123295519191,-0.05416174777148086,5.177828824243521,-0.040867276495811566
46.400000000000006,13.778310917645806,3.711914723918884,1,13.86446736833889,-0.08615645069308364,13.83830308989368,-0.05999217224787401
46.480000000000004,16.75856113743808,4.093722161729845,1,17.398606790472563,-0.640045653034484,17.363067514992515,-0.6045063775544364
46.56,5.402605070009156,2.32435046195903,1,5.121823818029845,0.28078125197931136,5.110464426248859,0.29214064376029736
46.64,4.950102262124229,2.2248825277133686,1,4.765650013500059,0.18445224862417042,4.7562919428643315,0.19381031925989767
46.72,4.950800015971118,2.2250393290841215,1,4.696653475017642,0.2541465409534762,4.687774364143236,0.2630256518278822
46.8,4.952000000000014,2.225308967312183,1,4.670337466225812,0.2816625337742025,4.661657477916083,0.2903425220839315
46.879999999999995,4.9532,2.2255785764605123,1,4.660552658622579,0.2926473413774211,4.651961062635017,0.30123893736498264
46.96,4.9544,2.225848152952038,1,4.6596336998394206,0.29476630016057914,4.651070388208582,0.30332961179141726
47.04,4.9556,2.2261176967986214,1,4.665133296506544,0.2904667034934558,4.656555131083278,0.299044868916722
47.120000000000005,4.9568,2.2263872080121194,1,4.676783172901367,0.28001682709863296,4.668149953744084,0.28865004625591606
47.2,4.958,2.226656686604381,1,4.695840773181426,0.2621592268185742,4.687105711344521,0.27089428865547927
47.28,4.9592,2.2269261325872485,1,4.725451212914743,0.23374878708525682,4.71654969639799,0.24265030360201045
47.36,4.9604,2.227195545972558,1,4.772164286405137,0.1882357135948629,4.7629943650794555,0.19740563492054441
47.44,4.961600000000001,2.2274649267721367,1,4.850125689036463,0.11147431096353788,4.840505778846531,0.12109422115347002
47.519999999999996,4.962800003244489,2.2277342757260095,1,4.99369105303088,-0.030891049786391456,4.983250813651066,-0.020450810406576814
47.6,4.964258364149707,2.228061570996122,1,5.304041076723789,-0.339782712574082,5.2918757471327975,-0.3276173829830906
47.68,5.556822326181238,2.357291311268346,1,6.342100314135706,-0.7852779879544682,6.324781021142888,-0.7679586949616501
47.760000000000005,43.9232004065173,6.627458065240194,1,34.99040841333881,8.93279199317849,34.96457566957281,8.958624736944493
47.84,78.73227413861528,8.87312087929694,1,88.40865428811226,-9.676380149496978,88.28658078856562,-9.554306649950334
47.92,8.986180971832423,2.997695943859621,1,9.085420796439848,-0.09923982460742486,9.053370326452074,-0.06718935461965003
48.0,5.8059653318423745,2.4095570820884022,1,6.607013853286415,-0.8010485214440406,6.581836208677096,-0.7758708768347216
48.08,25.74493335046809,5.073946526173496,1,26.665605597728852,-0.9206722472607609,26.532247128135477,-0.7873137776673858
48.16,19.92947377622761,4.464243919884711,1,19.204044190840786,0.7254295853868236,19.154032216485742,0.7754415597418678
48.24,5.283330322922854,2.298549612891324,1,5.418938029966697,-0.13560770704384328,5.405561948322028,-0.12223162539917354
48.32,5.072588976421524,2.2522408788629877,1,5.151768623847333,-0.07917964742580885,5.1401150240033715,-0.06752604758184777
48.400000000000006,9.864819451231085,3.140831012842156,1,9.049436011004747,0.8153834402263378,9.031536941498231,0.8332825097328538
48.480000000000004,12.01868249630018,3.4667971524593386,1,11.838067451976059,0.1806150443241208,11.834582903205117,0.18409959309506263
48.56,5.270042378806924,2.295657286880366,1,5.034241097064339,0.2358012817425843,5.0248479485329085,0.24519443027401522
48.64,4.979947347023797,2.231579563229552,1,4.807534283611469,0.17241306341232843,4.798464308524844,0.18148303849895342
48.72,4.980800011896055,2.231770600195292,1,4.769292912830708,0.21150709906534715,4.760395570410228,0.22040444148582683
48.8,4.982000000000012,2.232039426175087,1,4.760559717759361,0.2214402822406507,4.751702439295906,0.23029756070410556
48.879999999999995,4.9832,2.2323082224459956,1,4.767282351404629,0.21591764859537133,4.758385996446311,0.2248140035536892
48.96,4.9844,2.232576986354558,1,4.787402635498397,0.19699736450160277,4.778392716031719,0.20600728396828139
49.04,4.9856,2.232845717912458,1,4.824723912206894,0.16087608779310614,4.815501261543282,0.1700987384567174
49.120000000000005,4.9868000000008434,2.2331144171315636,1,4.891213503939667,0.09558649606117608,4.881608017052348,0.10519198294849552
49.2,4.988000477407844,2.2333831909029502,1,5.019940756384574,-0.03194027897672935,5.009588838752537,-0.02158836134469233
49.28,4.996965060185037,2.235389241314594,1,5.323059388887079,-0.3260943287020419,5.310939000163471,-0.3139739399784345
49.36,8.622238466696405,2.9363648388264707,1,7.95314914174962,0.6690893249467855,7.928676060248821,0.693562406447584
49.44,53.838234257619554,7.3374542082127885,1,51.84124997684584,1.9969842807737166,51.791378186444646,2.0468560711749078
49.519999999999996,23.88441936712418,4.8871688498684165,1,22.87314872539417,1.011270641730011,22.85017142401867,1.0342479431055125
49.6,5.204136775649918,2.2812577179376112,1,5.863910234442926,-0.6597734587930084,5.849856316446546,-0.6457195407966285
49.68,5.058663456315723,2.2491472731494757,1,5.607462134117369,-0.5487986778016456,5.594614322629571,-0.5359508663138479
49.760000000000005,8.322193891959543,2.8848212928983217,1,8.502771465273504,-0.18057757331396118,8.490687045181591,-0.16849315322204816
49.84,12.83105987201927,3.5820468830012917,1,12.362815547137432,0.4682443248818391,12.34169645193261,0.48936342008666145
49.92,61.70733484613967,7.855401634935013,1,55.073478654177364,6.633856191962309,55.14088338057013,6.566451465569543
50.0,37.74244058431054,6.143487656397671,1,40.41946989746263,-2.67702931315209,40.30838350772971,-2.565942923419165
50.08,17.894270620010076,4.23016200871906,1,17.34991213645764,0.5443584835524362,17.316925424573007,0.5773451954370685
50.160000000000004,19.668815217238112,4.434953801026355,1,20.748068226890535,-1.0792530096524224,20.70935298958569,-1.0405377723475766
50.24,5.609210238090068,2.3683771317275606,1,6.820543632529904,-1.2113333944398361,6.798896843799587,-1.189686605709519
50.32,16.744901103714597,4.092053409196243,1,15.82526682673632,0.919634276978277,15.770343181543872,0.9745579221707246
50.4,61.74993125341617,7.858112448509258,1,60.850582289806084,0.8993489636100875,60.69094697822696,1.0589842751892107
50.480000000000004,71.76423615222723,8.471377464865276,1,73.04039468650764,-1.2761585342804125,72.95086354356889,-1.1866273913416592
50.56,54.36905189026976,7.373537271233513,1,55.25389604677569,-0.8848441565059275,55.068173929357734,-0.6991220390879747
50.64,11.321998595658643,3.3648177655942444,1,11.230289737974434,0.09170885768420867,11.190746092272697,0.13125250338594618
50.72,5.036071499596754,2.244119314919943,1,5.950092846445813,-0.9140213468490588,5.933382080536418,-0.8973105809396644
50.8,5.012002914140169,2.238750301873831,1,5.674235294885332,-0.6622323807451629,5.659465305980204,-0.6474623918400351
50.88,5.013276965172415,2.2390348289324162,1,5.821602590895346,-0.8083256257229312,5.805885913836676,-0.7926089486642605
50.96,5.260751031800021,2.293632715105019,1,6.645373874146463,-1.3846228423464417,6.6243478082135905,-1.3635967764135692
51.04,29.764057938707516,5.455644594244342,1,24.757393697609103,5.006664241098413,24.6965193321401,5.0675386065674175
51.12,93.72988012700384,9.68141932399397,1,98.47736842832123,-4.747488301317389,98.28515710230562,-4.55527697530178
51.2,64.11884029407034,8.007424073575118,1,60.28840142032375,3.830438873746587,60.11396158157879,4.004878712491546
51.28,27.146280806689205,5.2102092862656875,1,24.41780326173164,2.728477544957567,24.429136498947006,2.717144307742199
51.36,5.316576539603088,2.3057702703441834,1,6.386329225183378,-1.0697526855802897,6.369568984103292,-1.0529924445002043
51.44,5.021714334366909,2.240918190020981,1,5.7962384915445355,-0.7745241571776269,5.7816571682059985,-0.7599428338390899
51.52,5.022801742314551,2.2411608024223852,1,5.815332251816268,-0.7925305095017174,5.800536630793023,-0.7777348884784727
51.6,5.045284189030967,2.2461710061860756,1,6.338874971740049,-1.2935907827090816,6.321422548459864,-1.2761383594288969
51.68,12.539068851156562,3.541054765342745,1,12.725954457380539,-0.1868856062239761,12.71122845945224,-0.17215960829567756
51.76,86.82316838982449,9.317895062181398,1,87.01183522815899,-0.18866683833449827,87.00740296729622,-0.18423457747172733
51.84,62.6473851460174,7.9150101166086575,1,58.78338677083801,3.863998375179392,58.55899468703486,4.088390458982538
51.92,78.67328948721118,8.869796473832485,1,78.13174506914551,0.5415444180656692,77.97254151246648,0.7007479747447007
52.0,35.17095715113519,5.930510699015321,1,33.77029308984301,1.4006640612921828,33.64045802610513,1.5304991250300617
52.08,5.888907535347065,2.4267071383558143,1,7.134627187496527,-1.2457196521494618,7.109082455687821,-1.2201749203407557
52.160000000000004,16.382247956711133,4.047498975504642,1,16.072787750854637,0.3094602058564959,16.020255497540926,0.3619924591702066
52.24,12.75929789205233,3.5720159423009763,1,13.019393497009414,-0.2600956049570833,12.980561321180462,-0.2212634291281308
52.32,5.186022720617249,2.2772840667376673,1,5.513831852049994,-0.3278091314327449,5.500117385548614,-0.31409466493136495
52.4,5.036085118298631,2.2441223492266706,1,5.311672594910738,-0.2755874766121069,5.2993181911643745,-0.26323307286574327
52.480000000000004,5.037206522153765,2.244372188865689,1,5.398107294263042,-0.36090077210927696,5.385197488934564,-0.34799096678079877
52.56,5.083823360605134,2.2547335453674195,1,5.840381532186269,-0.7565581715811351,5.824660938143198,-0.7408375775380645
52.64,14.696052565984662,3.833543082578395,1,12.678005787935401,2.0180467780492606,12.649980133055807,2.046072432928854
52.72,79.29412011819382,8.90472459530298,1,77.73340112288864,1.56071899530518,77.5886591832067,1.7054609349871157
52.800000000000004,32.71977832836971,5.720120481980228,1,31.366517501575185,1.3532608267945285,31.217425505974894,1.502352822394819
52.88,5.530249519952959,2.3516482560010883,1,6.180326372571153,-0.6500768526181933,6.1603113697013,-0.6300618497483406
52.96,5.044701370511075,2.2460412664310234,1,5.309896825850268,-0.2651954553391933,5.297448669941436,-0.2527472994303608
53.04,5.0456000056397805,2.246241306191252,1,5.068385588182725,-0.022785582542944383,5.057785090530889,-0.012185084891108922
53.12,5.046800000000003,2.2465084019428914,1,4.966125051359551,0.08067494864045166,4.9563053211489,0.09049467885110296
53.2,5.048000000001386,2.246775467197687,1,4.92250479246893,0.12549520753245602,4.913048407382567,0.13495159261881895
53.28,5.049200471569318,2.2470426056417616,1,4.917988928405383,0.13121154316393469,4.908662312572166,0.14053815899715172
53.36,5.055013810075285,2.248335786771025,1,4.969755574592545,0.08525823548273959,4.9603404557512905,0.09467335432399437
53.44,6.349676561345997,2.5198564564962815,1,5.847973665016739,0.5017028963292578,5.841535554302584,0.5081410070434131
53.52,15.554686624795256,3.9439430301153258,1,15.34386970708741,0.21081691770784516,15.348536949925842,0.2061496748694136
53.6,7.497209818191726,2.73810332496634,1,7.196335837881007,0.300873980310719,7.173493240343227,0.32371657784849894
53.68,5.071544838244796,2.252009067087607,1,5.053552844088296,0.017991994156499658,5.043299566708507,0.02824527153628864
53.76,5.056406233795003,2.248645421980754,1,5.054354865462518,0.002051368332485204,5.0440700508910385,0.012336182903964321
53.84,5.079409064472527,2.2537544374826037,1,5.241036529960395,-0.161627465487868,5.229529664179314,-0.1501205997067867
53.92,9.48586588421798,3.07991329167202,1,8.229503951708109,1.2563619325098703,8.212967304950162,1.2728985792678174
54.0,30.902281531481112,5.558982058927795,1,30.690045389497747,0.2122361419833645,30.62993267284773,0.2723488586333822
54.08,10.133893986596528,3.1833777637277874,1,9.933262513480646,0.20063147311588203,9.89101121716121,0.24288276943531706
54.160000000000004,32.571084351133024,5.70710823019268,1,30.214882802237256,2.3562015488957684,30.108866866915612,2.462217484217412
54.24,34.622169860410054,5.884060660837043,1,34.862801537252786,-0.24063167684273168,34.8264824000966,-0.20431253968654772
54.32,5.978816465414081,2.4451618485110718,1,6.10176038625233,-0.12294392083824945,6.088066410257958,-0.10924994484387707
54.4,5.066812738973146,2.2509581824132465,1,5.1843380240697465,-0.11752528509660021,5.17363710809755,-0.10682436912440352
54.480000000000004,5.067200020781389,2.251044206758585,1,5.002186845959738,0.06501317482165092,4.9925933310234765,0.07460668975791229
54.56,5.068400000000016,2.2513107293308083,1,4.936983070384306,0.1314169296157095,4.9278577479362,0.140542252063816
54.64,5.06960000015123,2.2515772250027823,1,4.926224402914825,0.14337559723640414,4.9173129437378185,0.15228705641341111
54.72,5.070818760315498,2.251847854610852,1,4.969536068433467,0.1012826918820311,4.960701187754017,0.11011757256148069
54.800000000000004,5.1389221855406655,2.266919095499587,1,5.163223553272754,-0.024301367732088686,5.1546009033397,-0.015678717799034736
54.88,11.937978294888966,3.4551379559851103,1,10.21910381365885,1.7188744812301167,10.244341120379532,1.6936371745094334
54.96,25.323668457405823,5.03226275719043,1,25.292610483670007,0.03105797373581609,25.310619790869648,0.013048666536175091
55.04,6.793186360459677,2.6063741789044177,1,6.279896717978548,0.5132896424811291,6.26299200037904,0.5301943600806371
55.12,5.080989423354278,2.2541050160439013,1,5.0245797709060165,0.05640965244826113,5.015324208910385,0.06566521444389295
55.2,5.07800029384367,2.253441877183361,1,4.923732120503692,0.154268173339978,4.914833684778778,0.16316660906489133
55.28,5.079200000000593,2.253708055627568,1,4.898189669619784,0.1810103303808086,4.889320723370924,0.18987927662966886
55.36,5.0804,2.2539742678211745,1,4.904640656987967,0.17575934301203322,4.895657911907358,0.1847420880926416
55.44,5.0816,2.2542404485768595,1,4.937329222050264,0.1442707779497363,4.928090260737267,0.15350973926273248
55.52,5.082800000001482,2.2545065979059546,1,5.008007190943917,0.07479280905756536,4.998276357807992,0.08452364219349029
55.6,5.084000774202846,2.2547728874995028,1,5.1587111574175015,-0.07471038321465517,5.147967578721525,-0.06396680451867898
55.68,5.096824706351943,2.2576148268364875,1,5.542565169805124,-0.4457404634531814,5.529260969155602,-0.4324362628036589
55.76,10.105613166038871,3.1789327086364807,1,9.762518851863469,0.3430943141754028,9.728286972898612,0.3773261931402594
55.84,67.40591644906597,8.210110623436567,1,64.85180767570027,2.554108773365698,64.74511937300609,2.660797076059879
55.92,27.33839991513149,5.228613574852466,1,23.10458157793634,4.233818337195149,23.06802355342148,4.27037636171001
56.0,5.318431042671637,2.3061723792187863,1,5.839083015120705,-0.5206519724490679,5.824952670603634,-0.5065216279319964
56.08,5.091268115602419,2.256383858212609,1,5.259026167400388,-0.16775805179796954,5.247913351518302,-0.15664523591588342
56.160000000000004,5.095445861194498,2.2573094296517033,1,5.1030922384382436,-0.007646377243745839,5.092726380981771,0.0027194802127263884
56.24,5.4881897627998315,2.342688575718043,1,5.345427027810919,0.14276273498891268,5.332363662219448,0.15582610058038338
56.32,6.56477176602807,2.562181056449382,1,6.491241358811371,0.07353040721669846,6.474883892267464,0.08988787376060614
56.4,5.269210946279951,2.2954761916168835,1,5.251059114873819,0.01815183140613197,5.239681168834,0.029529777445950423
56.480000000000004,7.268423866019472,2.69600145883111,1,6.5439945485395405,0.7244293174799319,6.523751551522313,0.7446723144971594
56.56,13.706354564845803,3.7022094166653785,1,14.082046773677504,-0.3756922088317012,13.987653477015998,-0.281298912170195
56.64,6.171683209209128,2.484287263826212,1,6.7108175436618485,-0.5391343344527204,6.681658568350928,-0.5099753591417997
56.72,17.352547147214366,4.165638864233716,1,15.541677683159431,1.8108694640549352,15.531427349007338,1.8211197982070289
56.800000000000004,52.75982488471102,7.263595864632821,1,54.915610939891884,-2.1557860551808616,54.84201946893256,-2.08219458422154
56.88,10.435455252401614,3.2303955256905637,1,9.621223584059198,0.8142316683424156,9.584953733614576,0.8505015187870377
